ExpID: 1768622538
Start Location: 1000
Location: Chicago_sat
Number of Location: 1000
StartTime: 2026-01-16 23:02:18.463105

Item: 1000, Location ID: tzzH1opTDd2sVPxCFza03Q_41.878805_-87.644035, lat:41.878805, long:-87.644035, alt2282, time(sec): 15.123999118804932
Item: 1686, Location ID: zEy-8-cSQqWqkk3g40jxvw_41.885100_-87.633268, lat:41.8851, long:-87.633268, alt2283, time(sec): 17.165358781814575
Item: 1687, Location ID: _5ICqudHlH54xM1vM1ygzQ_41.884279_-87.661284, lat:41.884279, long:-87.661284, alt2282, time(sec): 15.204590559005737
Item: 1688, Location ID: Qxk7uNQ5XX_2soT1Ar08Xg_41.887423_-87.666001, lat:41.887423, long:-87.666001, alt2286, time(sec): 13.181474685668945
Item: 1689, Location ID: wCcP2_hngGWARb1GDUHUGg_41.872278_-87.673057, lat:41.872278, long:-87.673057, alt2291, time(sec): 15.13060712814331
Item: 1690, Location ID: qKAVyMFDPzLaFtnUR1XTgA_41.894806_-87.632072, lat:41.894806, long:-87.632072, alt2283, time(sec): 16.143078327178955
Item: 1691, Location ID: DBqceGR3sb2_eCN0zLLBZw_41.867091_-87.687165, lat:41.867091, long:-87.687165, alt2282, time(sec): 15.1481773853302
Item: 1692, Location ID: e2rLvU4IJM0FYjJvDdLFfA_41.877936_-87.620145, lat:41.877936, long:-87.620145, alt2283, time(sec): 14.163734674453735
Item: 1693, Location ID: 1bEvK4yQ8NYAcGtXIpsBjg_41.871514_-87.675768, lat:41.871514, long:-87.675768, alt2281, time(sec): 14.172337055206299
Item: 1694, Location ID: yoJrt6tnLeZpPuVTVn-ncw_41.885951_-87.638036, lat:41.885951, long:-87.638036, alt2276, time(sec): 15.137406826019287
Item: 1695, Location ID: Lxp1Gkn9Q2yNqZiRCzQoWQ_41.891217_-87.675598, lat:41.891217, long:-87.675598, alt2282, time(sec): 15.193185806274414
Item: 1696, Location ID: aSEbBToinuZOeWLdIUGmrQ_41.886760_-87.623735, lat:41.88676, long:-87.623735, alt2286, time(sec): 17.175419807434082
Item: 1697, Location ID: -EfJvSH06xPCQtpWFu1xHQ_41.855074_-87.664218, lat:41.855074, long:-87.664218, alt2282, time(sec): 15.169063806533813
Item: 1698, Location ID: p2zL1s4STbvWAJ-LnF-I0w_41.889461_-87.668047, lat:41.889461, long:-87.668047, alt2282, time(sec): 14.21371579170227
Item: 1699, Location ID: eqgkjOJ33pOb51PO-yJ2MQ_41.862539_-87.663761, lat:41.862539, long:-87.663761, alt2295, time(sec): 14.190311908721924
Item: 1700, Location ID: CH0wChZLSv-q5MGsarKXxA_41.882210_-87.678383, lat:41.88221, long:-87.678383, alt2283, time(sec): 14.130539178848267
Item: 1701, Location ID: ltHAc1eiUdbaldFKWRdoqw_41.883632_-87.641263, lat:41.883632, long:-87.641263, alt2288, time(sec): 15.162215948104858
Item: 1702, Location ID: TEciAlomsqk8GLiZcPSa9g_41.870730_-87.663516, lat:41.87073, long:-87.663516, alt2282, time(sec): 15.183211088180542
Item: 1703, Location ID: u7g0P8c0l0KneNOr_CWxOA_41.872851_-87.624279, lat:41.872851, long:-87.624279, alt2303, time(sec): 15.158669471740723
Item: 1704, Location ID: AIuywv6PQvRzLH5PY6RmMA_41.871828_-87.690157, lat:41.871828, long:-87.690157, alt2284, time(sec): 14.165401220321655
Item: 1705, Location ID: KSpy10-lAQ9Jj5g4-r5AfA_41.888977_-87.649453, lat:41.888977, long:-87.649453, alt2280, time(sec): 15.160710573196411
Item: 1706, Location ID: lgEqi9mRgo5mVyo3DSWjiw_41.885280_-87.668330, lat:41.88528, long:-87.66833, alt2286, time(sec): 14.160474300384521
Item: 1707, Location ID: KUz__VKFOcVBDm9aY3amKQ_41.883228_-87.632886, lat:41.883228, long:-87.632886, alt2283, time(sec): 16.174293279647827
Item: 1708, Location ID: wWC74eAe_Qw__EvJmY6NDg_41.875552_-87.622784, lat:41.875552, long:-87.622784, alt2291, time(sec): 15.128125667572021
Item: 1709, Location ID: eXR2MHIlVUcsVkGlg0Lj-w_41.871165_-87.650625, lat:41.871165, long:-87.650625, alt2295, time(sec): 15.135754108428955
Item: 1710, Location ID: _BqSLMwwk1GvcZriHWopew_41.879981_-87.657394, lat:41.879981, long:-87.657394, alt2283, time(sec): 15.16058874130249
Item: 1711, Location ID: PGabWwwH2f4dkVy6T53mCg_41.879578_-87.649648, lat:41.879578, long:-87.649648, alt2287, time(sec): 15.187817335128784
Item: 1712, Location ID: PoKZdPWVmG4ROTCWWs76uA_41.875833_-87.640570, lat:41.875833, long:-87.64057, alt2288, time(sec): 15.162864446640015
Item: 1713, Location ID: nxTkHXb8TcRNYL7kcqyDjw_41.860180_-87.620814, lat:41.86018, long:-87.620814, alt2286, time(sec): 15.224691152572632
Item: 1714, Location ID: L8oRBrijdBS4TQeJ5ui02w_41.885487_-87.675481, lat:41.885487, long:-87.675481, alt2282, time(sec): 14.162952661514282
Item: 1715, Location ID: Z9G_u6x599X_vU8lG6FOaA_41.857968_-87.661082, lat:41.857968, long:-87.661082, alt2282, time(sec): 15.14580249786377
Item: 1716, Location ID: sZjJTpuesy5kcfWSokgBWw_41.877258_-87.646603, lat:41.877258, long:-87.646603, alt2286, time(sec): 14.161247253417969
Item: 1717, Location ID: 8A3qbiXC4x4QOWv81voExQ_41.872042_-87.690635, lat:41.872042, long:-87.690635, alt2284, time(sec): 14.14493989944458
Item: 1718, Location ID: rhjOMshqyzuBVBkZoDEZwg_41.875869_-87.622368, lat:41.875869, long:-87.622368, alt2289, time(sec): 14.16922926902771
Item: 1719, Location ID: SqrAz0ajKolovUb92h0a2w_41.870528_-87.680566, lat:41.870528, long:-87.680566, alt2281, time(sec): 14.166940212249756
Item: 1720, Location ID: 0-wAVy7toxMtzC7dwKXtvA_41.881916_-87.634701, lat:41.881916, long:-87.634701, alt2283, time(sec): 16.19853687286377
Item: 1721, Location ID: vCZIWT9UqEorv7pKMpNAgw_41.890593_-87.667817, lat:41.890593, long:-87.667817, alt2284, time(sec): 15.175317764282227
Item: 1722, Location ID: 6c2lxeFr1nllJFjNgV4JKA_41.873754_-87.622077, lat:41.873754, long:-87.622077, alt2288, time(sec): 14.144115447998047
Item: 1723, Location ID: mwhiOTS8x_82fZ5yyB_v_A_41.859663_-87.663319, lat:41.859663, long:-87.663319, alt2285, time(sec): 14.146361112594604
Item: 1724, Location ID: wDFCKt_5vyFqecAOR9MFcQ_41.853789_-87.663619, lat:41.853789, long:-87.663619, alt2280, time(sec): 14.161221742630005
Item: 1725, Location ID: mU8GN2LVgMSERpv8jhESwg_41.884141_-87.658188, lat:41.884141, long:-87.658188, alt2282, time(sec): 15.157167434692383
Item: 1726, Location ID: TpzZKtQCp-4y_hoX8g5hiQ_41.857701_-87.647314, lat:41.857701, long:-87.647314, alt2284, time(sec): 15.152430057525635
Item: 1727, Location ID: GldJhvsJHkheOV7TxwHQpg_41.892565_-87.644430, lat:41.892565, long:-87.64443, alt2280, time(sec): 15.151182174682617
Item: 1728, Location ID: LkMpiJrz1yPOytVroSn4QA_41.871077_-87.664759, lat:41.871077, long:-87.664759, alt2283, time(sec): 15.131961345672607
Item: 1729, Location ID: t86cempZ8TVjwpxZVaqhxA_41.886519_-87.618951, lat:41.886519, long:-87.618951, alt2287, time(sec): 17.160665273666382
Item: 1730, Location ID: Tn_JmcnHJl_vKKso8ljxdw_41.887699_-87.619411, lat:41.887699, long:-87.619411, alt2287, time(sec): 14.212565898895264
Item: 1731, Location ID: voQ0uLnOAjY5CalxF7izxQ_41.885776_-87.682507, lat:41.885776, long:-87.682507, alt2284, time(sec): 14.234213590621948
Item: 1732, Location ID: nYCGpYtNgr8vWf6dCL4cMg_41.865288_-87.623431, lat:41.865288, long:-87.623431, alt2285, time(sec): 16.12430691719055
Item: 1733, Location ID: NYhQm57WQxVoEb0_oyeuMg_41.858316_-87.662985, lat:41.858316, long:-87.662985, alt2281, time(sec): 14.132684707641602
Item: 1734, Location ID: fGGmBS9gslQICh2u7c9jWg_41.853185_-87.670491, lat:41.853185, long:-87.670491, alt2282, time(sec): 14.155563831329346
Item: 1735, Location ID: IqIfJfE-EnbMU3kNIqC2iQ_41.863654_-87.628450, lat:41.863654, long:-87.62845, alt2283, time(sec): 14.171015501022339
Item: 1736, Location ID: Dkq5ElCBJkgjGv4MTnAPYQ_41.864211_-87.671310, lat:41.864211, long:-87.67131, alt2285, time(sec): 15.139554262161255
Item: 1737, Location ID: 32LMIM3kfRzZ4Q-EUCX_ZA_41.870297_-87.660617, lat:41.870297, long:-87.660617, alt2287, time(sec): 14.158354043960571
Item: 1738, Location ID: hSropzy3hlzK2a-nrxoo0w_41.857650_-87.639654, lat:41.85765, long:-87.639654, alt2282, time(sec): 15.149688005447388
Item: 1739, Location ID: vCOIQgoKorQCtDZcE7IlXw_41.877734_-87.661249, lat:41.877734, long:-87.661249, alt2284, time(sec): 15.147640466690063
Item: 1740, Location ID: m78zAAHHZma0sl3bfWzRLA_41.894565_-87.676314, lat:41.894565, long:-87.676314, alt2283, time(sec): 15.145643472671509
Item: 1741, Location ID: QkA6uXQJ3CI0uTwENqoBVA_41.870940_-87.662893, lat:41.87094, long:-87.662893, alt2286, time(sec): 14.131996393203735
Item: 1742, Location ID: mxvXkP9-FtBgnNFw5O5eag_41.879867_-87.626919, lat:41.879867, long:-87.626919, alt2337, time(sec): 17.239400386810303
Item: 1743, Location ID: mcxm2hxWsifJiRc2vOsKYg_41.885693_-87.652491, lat:41.885693, long:-87.652491, alt2279, time(sec): 15.145286560058594
Item: 1744, Location ID: ESafGUahEbzqT3R6LZcuYQ_41.889769_-87.647632, lat:41.889769, long:-87.647632, alt2282, time(sec): 14.217965364456177
Item: 1745, Location ID: 9yzKYmCsm_Zd2OuRd2Aeiw_41.885507_-87.646420, lat:41.885507, long:-87.64642, alt2282, time(sec): 14.196918725967407
Item: 1746, Location ID: znv8PrpNJ7D9fF9EBMd8GQ_41.869391_-87.683641, lat:41.869391, long:-87.683641, alt2284, time(sec): 15.153276443481445
Item: 1747, Location ID: OWJ26k8yq8Ph50kc_1s0pQ_41.885699_-87.640541, lat:41.885699, long:-87.640541, alt2289, time(sec): 15.11727523803711
Item: 1748, Location ID: 4l1m4Rh2VQtxsW8Y0vCDug_41.862265_-87.621543, lat:41.862265, long:-87.621543, alt2288, time(sec): 15.137505769729614
Item: 1749, Location ID: 5ERZApw4wJVoEXkXKEq7ag_41.867606_-87.680288, lat:41.867606, long:-87.680288, alt2287, time(sec): 14.160039186477661
Item: 1750, Location ID: ABaufFTGGuotRoHQnMSxUg_41.862447_-87.639736, lat:41.862447, long:-87.639736, alt2284, time(sec): 14.136291742324829
Item: 1751, Location ID: Y0YB-phuJKYV4RmCsiShUA_41.892535_-87.647281, lat:41.892535, long:-87.647281, alt2282, time(sec): 14.188329935073853
Item: 1752, Location ID: lgUP8HbykIbxOep9yAadGw_41.891892_-87.677652, lat:41.891892, long:-87.677652, alt2284, time(sec): 14.183974266052246
Item: 1753, Location ID: REHLYgiG4-mutY4NMxDR2Q_41.890987_-87.645098, lat:41.890987, long:-87.645098, alt2284, time(sec): 14.208978414535522
Item: 1754, Location ID: PLdQf4V89WeXKinKHQF5jA_41.893076_-87.683233, lat:41.893076, long:-87.683233, alt2282, time(sec): 14.16974425315857
Item: 1755, Location ID: hcM5WFaHZwkZzmA4eHpssA_41.854024_-87.620700, lat:41.854024, long:-87.6207, alt2283, time(sec): 15.135497808456421
Item: 1756, Location ID: J9wxaiLQIq2593_x89FgWg_41.885225_-87.669902, lat:41.885225, long:-87.669902, alt2284, time(sec): 15.141464233398438
Item: 1757, Location ID: IR8-iu7M2fZnUHbzhqZdSg_41.882026_-87.665231, lat:41.882026, long:-87.665231, alt2281, time(sec): 14.156484842300415
Item: 1758, Location ID: gQ4RlzFfKVzpdfhJN1l81w_41.880641_-87.683976, lat:41.880641, long:-87.683976, alt2282, time(sec): 14.20725679397583
Item: 1759, Location ID: Cc4_Pfky7iUI3NFuFCu7NA_41.876198_-87.661117, lat:41.876198, long:-87.661117, alt2277, time(sec): 15.179256677627563
Item: 1760, Location ID: hEluJxrFgNRvcSH3Cew0uQ_41.875073_-87.675987, lat:41.875073, long:-87.675987, alt2282, time(sec): 14.15388822555542
Item: 1761, Location ID: 6Ts6GwYaDfzleverwj8QYg_41.893069_-87.683731, lat:41.893069, long:-87.683731, alt2281, time(sec): 14.15600037574768
Item: 1762, Location ID: vNpjFWw-YCLwjbxM6hsGEA_41.875707_-87.619605, lat:41.875707, long:-87.619605, alt2286, time(sec): 14.155357122421265
Item: 1763, Location ID: NGvFa6rncd_QljuVhacizA_41.894946_-87.640003, lat:41.894946, long:-87.640003, alt2294, time(sec): 15.140042066574097
Item: 1764, Location ID: e_bL4g409Z0Ty4UDLcPkaA_41.876134_-87.681052, lat:41.876134, long:-87.681052, alt2281, time(sec): 14.189178228378296
Item: 1765, Location ID: emD7Aw0ZoemdNvuGIiSYXg_41.894909_-87.652730, lat:41.894909, long:-87.65273, alt2278, time(sec): 15.14338231086731
Item: 1766, Location ID: PCcCCnp2BNvOo5huIJPxFg_41.887946_-87.635145, lat:41.887946, long:-87.635145, alt2281, time(sec): 16.14785385131836
Item: 1767, Location ID: hep787GcFa-fohfTHu9EAg_41.877521_-87.652496, lat:41.877521, long:-87.652496, alt2285, time(sec): 15.172852039337158
Item: 1768, Location ID: 9lNrVqos3Z1hHbUO3KfNEg_41.888519_-87.649880, lat:41.888519, long:-87.64988, alt2279, time(sec): 15.150597333908081
