ExpID: 1767266869
Start Location: 889
Location: Chicago
Number of Location: 1000
StartTime: 2026-01-01 06:27:49.627608

Item: 889, Location ID: Zbq-VZlFcrwFFvEO4mXNfA_41.874229_-87.657244, lat:41.874229, long:-87.657244, alt286, time(sec): 88.37494683265686
Item: 1586, Location ID: OWU72QJGtytN-mhoke4FYw_41.890584_-87.668282, lat:41.890584, long:-87.668282, alt283, time(sec): 105.21079564094543
Item: 1587, Location ID: ZU2dq1rgzO4hkYdML9mUWg_41.871450_-87.677440, lat:41.87145, long:-87.67744, alt284, time(sec): 103.2095718383789
Item: 1588, Location ID: 0BC1lQB1_eXbQAkZ5pM2OQ_41.856887_-87.630141, lat:41.856887, long:-87.630141, alt283, time(sec): 105.20241284370422
Item: 1589, Location ID: qihGclxUfuVhrPofZvfpvQ_41.878131_-87.631882, lat:41.878131, long:-87.631882, alt348, time(sec): 184.20747590065002
Item: 1590, Location ID: L-ZpU9iAvwCNJHYakDwqyw_41.890240_-87.632500, lat:41.89024, long:-87.6325, alt279, time(sec): 221.21033811569214
Item: 1591, Location ID: mkHb6T3sdAFIcpJp9lqQAg_41.867390_-87.623124, lat:41.86739, long:-87.623124, alt291, time(sec): 269.2053005695343
Item: 1592, Location ID: obhaY2kCxau2bARMywsZMA_41.884708_-87.630956, lat:41.884708, long:-87.630956, alt281, time(sec): 594.2107965946198
Item: 1593, Location ID: iuaXoeXR3YdD6x_tlPqbZw_41.870116_-87.648626, lat:41.870116, long:-87.648626, alt286, time(sec): 383.2017180919647
Item: 1594, Location ID: HpXOiAfmFRUMjEgR-NNZJA_41.867993_-87.671362, lat:41.867993, long:-87.671362, alt287, time(sec): 452.2195165157318
Item: 1595, Location ID: yrwOkHfbKmR1M43CvsYr8Q_41.881171_-87.649885, lat:41.881171, long:-87.649885, alt281, time(sec): 652.2355132102966
Item: 1596, Location ID: QaMXvocTqsSF_es_5RX9sw_41.867273_-87.678114, lat:41.867273, long:-87.678114, alt292, time(sec): 488.2030746936798
Item: 1597, Location ID: HSaTmsb1fbiBGt_sEemcxw_41.853770_-87.657544, lat:41.85377, long:-87.657544, alt282, time(sec): 439.2121686935425
Item: 1598, Location ID: M7AIhzK6beqMNYNZ7hcHCA_41.865922_-87.671682, lat:41.865922, long:-87.671682, alt283, time(sec): 93.19129586219788
Item: 1599, Location ID: DYjwEOn5v4qq86TffQ5vYA_41.889352_-87.688169, lat:41.889352, long:-87.688169, alt286, time(sec): 87.20041942596436
Item: 1600, Location ID: 7gySIP9nZoPhMWWlc4rFdQ_41.875765_-87.633754, lat:41.875765, long:-87.633754, alt279, time(sec): 120.19227027893066
Item: 1601, Location ID: umDqtU8gsEV1Fxxldfwjxw_41.880208_-87.665633, lat:41.880208, long:-87.665633, alt284, time(sec): 97.19749021530151
Item: 1602, Location ID: GBNLBe3IWf0-8FZqk4YseQ_41.887117_-87.679258, lat:41.887117, long:-87.679258, alt284, time(sec): 90.20215964317322
Item: 1603, Location ID: Dbk9vaGR9-BvTffplZGLsg_41.867081_-87.667034, lat:41.867081, long:-87.667034, alt291, time(sec): 95.19567799568176
Item: 1604, Location ID: siyc_Exnbu6Xj9GEVwWVeQ_41.852130_-87.690548, lat:41.85213, long:-87.690548, alt282, time(sec): 96.19977927207947
Item: 1605, Location ID: VEfb8Bq-6QcOhqQtl73XEA_41.873196_-87.666100, lat:41.873196, long:-87.6661, alt286, time(sec): 102.19693875312805
Item: 1606, Location ID: jk05zh1asSjOgDzkOKDhUA_41.894617_-87.672868, lat:41.894617, long:-87.672868, alt283, time(sec): 102.19852495193481
Item: 1607, Location ID: dM9_PEwF4B9J1zCVJ1dOQw_41.881206_-87.682766, lat:41.881206, long:-87.682766, alt281, time(sec): 90.19919562339783
Item: 1608, Location ID: fleYo2JS34GhANyd3dfr5Q_41.884801_-87.648305, lat:41.884801, long:-87.648305, alt283, time(sec): 106.2049412727356
Item: 1609, Location ID: rC2k_D0ztLVa2heYmbT-Mw_41.880684_-87.689194, lat:41.880684, long:-87.689194, alt284, time(sec): 86.19954299926758
Item: 1610, Location ID: 7lFd6IOksUJObwKJlqEfMQ_41.877496_-87.639566, lat:41.877496, long:-87.639566, alt285, time(sec): 116.20673990249634
Item: 1611, Location ID: tGNMBN7mLoN0S1bPwjhA0A_41.868354_-87.637959, lat:41.868354, long:-87.637959, alt278, time(sec): 91.19315791130066
Item: 1612, Location ID: gCaof3Znbs4rAmQm8h0jUw_41.869760_-87.624243, lat:41.86976, long:-87.624243, alt287, time(sec): 104.2006995677948
Item: 1613, Location ID: HKbItX8MsrMKXKJXbqkOTg_41.882966_-87.689678, lat:41.882966, long:-87.689678, alt287, time(sec): 89.2099962234497
Item: 1614, Location ID: Wm3V6TcbcX6wSWaur6yi1g_41.860757_-87.666270, lat:41.860757, long:-87.66627, alt286, time(sec): 91.19790291786194
Item: 1615, Location ID: EvKOpANnn0BrBHd3PcAL_w_41.852827_-87.655703, lat:41.852827, long:-87.655703, alt280, time(sec): 91.19322752952576
Item: 1616, Location ID: 5haqLh1xj4rDkVCS8uiLaw_41.876202_-87.661533, lat:41.876202, long:-87.661533, alt277, time(sec): 94.20913052558899
Item: 1617, Location ID: QmgZJ4s5VJU0-P4A0961Yg_41.857251_-87.671078, lat:41.857251, long:-87.671078, alt284, time(sec): 90.19334411621094
Item: 1618, Location ID: GJZlsynR0imsOm_-MwayZg_41.883864_-87.686001, lat:41.883864, long:-87.686001, alt283, time(sec): 88.1992518901825
Item: 1619, Location ID: eYZE-hhxGmtGi0f32aqFqQ_41.891619_-87.650560, lat:41.891619, long:-87.65056, alt275, time(sec): 98.18264746665955
Item: 1620, Location ID: nciIoTyaKH7tR-aAlTDCHA_41.867886_-87.639552, lat:41.867886, long:-87.639552, alt285, time(sec): 92.19279146194458
Item: 1621, Location ID: vW760KkNqIw6Z_UjrOJMvw_41.858116_-87.617598, lat:41.858116, long:-87.617598, alt280, time(sec): 98.1977288722992
Item: 1622, Location ID: t9SavR9Ge3ngFWEnVzIOQw_41.852112_-87.618705, lat:41.852112, long:-87.618705, alt287, time(sec): 102.2019464969635
Item: 1623, Location ID: 2qVrzqFFd3DMdcfMg8a7Cg_41.892617_-87.683680, lat:41.892617, long:-87.68368, alt282, time(sec): 95.20409202575684
Item: 1624, Location ID: IQhTxQTyIjmiVM5fOWGlXA_41.852165_-87.656235, lat:41.852165, long:-87.656235, alt280, time(sec): 90.20787239074707
Item: 1625, Location ID: S-R5lzDo0wIJv5oIY8wOrw_41.861151_-87.646716, lat:41.861151, long:-87.646716, alt280, time(sec): 95.20203161239624
Item: 1626, Location ID: XiD1QA5gZmOkL__odVZ8Dw_41.862424_-87.641592, lat:41.862424, long:-87.641592, alt291, time(sec): 90.19657015800476
Item: 1627, Location ID: 7j2I9vjOLopzGMkrwQk03w_41.863428_-87.656869, lat:41.863428, long:-87.656869, alt285, time(sec): 93.19903779029846
Item: 1628, Location ID: pP_A5ukyemgT89eosGbPjw_41.863988_-87.678685, lat:41.863988, long:-87.678685, alt283, time(sec): 88.20571112632751
Item: 1629, Location ID: 8xPPTrIDsVaU1fXVQdMcXw_41.862099_-87.690830, lat:41.862099, long:-87.69083, alt287, time(sec): 91.18621373176575
Item: 1630, Location ID: qAYttlSnIdQmCgl3UnOq7Q_41.868431_-87.643720, lat:41.868431, long:-87.64372, alt277, time(sec): 94.19131207466125
Item: 1631, Location ID: 541_H0ae4Gb3eGSBQMqf7Q_41.866454_-87.618040, lat:41.866454, long:-87.61804, alt294, time(sec): 102.2088143825531
Item: 1632, Location ID: TcWbpdnYWbV-Jl0pWzzUKw_41.889518_-87.632490, lat:41.889518, long:-87.63249, alt290, time(sec): 130.2011375427246
Item: 1633, Location ID: momxgCmR-fTlrVnvxRMEvg_41.857673_-87.674516, lat:41.857673, long:-87.674516, alt284, time(sec): 91.19107055664062
Item: 1634, Location ID: 7M6O3Kb7cFrkdJbnmI1ZQA_41.866511_-87.622661, lat:41.866511, long:-87.622661, alt290, time(sec): 106.21637964248657
Item: 1635, Location ID: vRfbijKJWowCU0xk8bCwVQ_41.872023_-87.651139, lat:41.872023, long:-87.651139, alt323, time(sec): 108.20543003082275
Item: 1636, Location ID: 8yCpgp4mMToSTpBNqtElrA_41.875261_-87.662554, lat:41.875261, long:-87.662554, alt280, time(sec): 122.20234441757202
Item: 1637, Location ID: BjnASmlsHIZ8KgEJSqPKxQ_41.891605_-87.667787, lat:41.891605, long:-87.667787, alt282, time(sec): 171.20199298858643
Item: 1638, Location ID: 13hdFgT1MZ-epx4dXQedbw_41.869807_-87.657265, lat:41.869807, long:-87.657265, alt281, time(sec): 207.2245171070099
Item: 1639, Location ID: QoUI_xFTru2ppSO5akEprg_41.876309_-87.639837, lat:41.876309, long:-87.639837, alt295, time(sec): 383.1982593536377
Item: 1640, Location ID: v_Ozgd1-xBvrbnWYfXP9bA_41.872802_-87.617306, lat:41.872802, long:-87.617306, alt280, time(sec): 273.1977906227112
Item: 1641, Location ID: bO4W5eLr4UWRfWsEC15_HA_41.859511_-87.660423, lat:41.859511, long:-87.660423, alt285, time(sec): 334.20525097846985
Item: 1642, Location ID: Pv2UCbPalDCmEXe10HDXlg_41.859516_-87.627164, lat:41.859516, long:-87.627164, alt281, time(sec): 434.2016067504883
Item: 1643, Location ID: PspzH5OTYK7iI6hwOzGbJA_41.870268_-87.680786, lat:41.870268, long:-87.680786, alt279, time(sec): 429.191947221756
Item: 1644, Location ID: z_u4Z4uH459VQVoT8VlAEQ_41.888504_-87.640236, lat:41.888504, long:-87.640236, alt281, time(sec): 731.2282855510712
Item: 1645, Location ID: s98_Tb6lfb_nKOM0UhPJVQ_41.852724_-87.688628, lat:41.852724, long:-87.688628, alt282, time(sec): 417.19775199890137
Item: 1646, Location ID: kZdgb_VNySQl3CUSIgqUcw_41.877902_-87.689395, lat:41.877902, long:-87.689395, alt283, time(sec): 95.20592522621155
Item: 1647, Location ID: IuwtTQ4_YPo6WAbhkYaobA_41.873634_-87.678885, lat:41.873634, long:-87.678885, alt279, time(sec): 97.20765471458435
Item: 1648, Location ID: Oql_-xLojoDIYqyejCMThg_41.859975_-87.641020, lat:41.859975, long:-87.64102, alt279, time(sec): 100.20535349845886
Item: 1649, Location ID: nMQiTsmMnxPdEAN_ku3NfQ_41.862299_-87.617499, lat:41.862299, long:-87.617499, alt288, time(sec): 115.19930338859558
Item: 1650, Location ID: Dh5O7jSP5rhMOoxk1Blm1g_41.891156_-87.680529, lat:41.891156, long:-87.680529, alt284, time(sec): 104.19844698905945
Item: 1651, Location ID: mrbRSCO1SJDCPJSfap2S1w_41.865838_-87.630557, lat:41.865838, long:-87.630557, alt285, time(sec): 107.19631457328796
Item: 1652, Location ID: OmCpwZ3iNqBJVcdojX0-4Q_41.877708_-87.660659, lat:41.877708, long:-87.660659, alt285, time(sec): 107.20589089393616
Item: 1653, Location ID: zXTTZVov90LNNvMCkfBqTg_41.888880_-87.665640, lat:41.88888, long:-87.66564, alt286, time(sec): 102.2042236328125
Item: 1654, Location ID: QOHh_xmRhVGf8I593mhaLw_41.891262_-87.639884, lat:41.891262, long:-87.639884, alt284, time(sec): 118.19883704185486
Item: 1655, Location ID: VQ368IutSbqFl5MuMvEV0A_41.873717_-87.626840, lat:41.873717, long:-87.62684, alt289, time(sec): 131.20030331611633
Item: 1656, Location ID: 9RHsMWzLJ-e_n-TEYkYZQg_41.866110_-87.685949, lat:41.86611, long:-87.685949, alt282, time(sec): 92.16019201278687
Item: 1657, Location ID: 33gI48frD2zsuyBUB3W4BA_41.889150_-87.633672, lat:41.88915, long:-87.633672, alt289, time(sec): 136.20583367347717
Item: 1658, Location ID: ysMKbnwpdaO1FSR4t2GWAg_41.888054_-87.631039, lat:41.888054, long:-87.631039, alt270, time(sec): 125.20498561859131
Item: 1659, Location ID: 3zbS5lDBZTlAiGK_KdoojQ_41.879303_-87.641104, lat:41.879303, long:-87.641104, alt296, time(sec): 137.1854763031006
Item: 1660, Location ID: GoK1dc5zhzaH8827n-5a0g_41.885130_-87.654474, lat:41.88513, long:-87.654474, alt288, time(sec): 113.21101379394531
Item: 1661, Location ID: ab_BPoAvMs2pSPxEKqt1NA_41.856850_-87.667402, lat:41.85685, long:-87.667402, alt281, time(sec): 97.1845645904541
Item: 1662, Location ID: R_LdpzzUKIP45mgsKDEnQw_41.888124_-87.647026, lat:41.888124, long:-87.647026, alt281, time(sec): 112.20437979698181
Item: 1663, Location ID: L_6RIMv5s6CrnUxryt3e_Q_41.894003_-87.682767, lat:41.894003, long:-87.682767, alt285, time(sec): 101.19579029083252
Item: 1664, Location ID: FrYEu8n9O2veDDR-iKJglw_41.866355_-87.617533, lat:41.866355, long:-87.617533, alt301, time(sec): 106.20594048500061
Item: 1665, Location ID: uWUmOnoyzBuURWFaCx7ylg_41.863479_-87.690889, lat:41.863479, long:-87.690889, alt285, time(sec): 97.21335101127625
Item: 1666, Location ID: F7rQEFsfQtZXN8ihYAhiRQ_41.879063_-87.617602, lat:41.879063, long:-87.617602, alt286, time(sec): 98.19296717643738
Item: 1667, Location ID: 81fxBqBjnha9CGJTGU8YOw_41.852806_-87.639214, lat:41.852806, long:-87.639214, alt282, time(sec): 104.19202899932861
Item: 1668, Location ID: -W-wlngpuSoJ4_oX5a-efA_41.865481_-87.648059, lat:41.865481, long:-87.648059, alt282, time(sec): 106.20834970474243
Item: 1669, Location ID: ECsekqJwbGs4sSUQot1cUw_41.890382_-87.651086, lat:41.890382, long:-87.651086, alt302, time(sec): 112.1932384967804
Item: 1670, Location ID: KcwwzATcyIJkSMB6OeCjfw_41.880474_-87.647609, lat:41.880474, long:-87.647609, alt282, time(sec): 122.186270236969
Item: 1671, Location ID: Yx8c9S43_7_suFabipm-uw_41.877889_-87.651257, lat:41.877889, long:-87.651257, alt284, time(sec): 111.19400143623352
Item: 1672, Location ID: F_TuGttJCaorHqvSX5fkpQ_41.880448_-87.619866, lat:41.880448, long:-87.619866, alt281, time(sec): 115.20604372024536
Item: 1673, Location ID: UWPk4GVULUVBbbaL-Bd1jg_41.861941_-87.628064, lat:41.861941, long:-87.628064, alt283, time(sec): 111.1960928440094
Item: 1674, Location ID: 5bysdjepG34v5gHjWdQumQ_41.859983_-87.641516, lat:41.859983, long:-87.641516, alt280, time(sec): 106.19332671165466
Item: 1675, Location ID: cP3DaKMwD9asqJHnH1n14w_41.855695_-87.665327, lat:41.855695, long:-87.665327, alt283, time(sec): 103.19090795516968
Item: 1676, Location ID: WvQkJ3uHP0oRf43bFotUWA_41.871824_-87.629645, lat:41.871824, long:-87.629645, alt282, time(sec): 128.20513463020325
Item: 1677, Location ID: e2dvKS9bxMs7e0eZtAww1Q_41.860559_-87.663879, lat:41.860559, long:-87.663879, alt286, time(sec): 97.20850920677185
Item: 1678, Location ID: Dd7fn28cMZFwAaZ3GT6qUA_41.854888_-87.679331, lat:41.854888, long:-87.679331, alt285, time(sec): 94.19037342071533
Item: 1679, Location ID: uOvRk1uqoU0QlQaP1lQanQ_41.855651_-87.661245, lat:41.855651, long:-87.661245, alt282, time(sec): 109.18694496154785
Item: 1680, Location ID: BtgVHLNxV0orSINgpbyGBw_41.876827_-87.636235, lat:41.876827, long:-87.636235, alt282, time(sec): 211.1945676803589
Item: 1681, Location ID: weDxV6X-wO0P5GcRrACjvw_41.884807_-87.647824, lat:41.884807, long:-87.647824, alt282, time(sec): 254.1790509223938
Item: 1682, Location ID: 8HaUFoRy2xVLFm-b7E4Nsw_41.886808_-87.640314, lat:41.886808, long:-87.640314, alt283, time(sec): 385.20090317726135
Item: 1683, Location ID: oTD8MPGWLR0Wt0t0mtvQng_41.888245_-87.686597, lat:41.888245, long:-87.686597, alt285, time(sec): 276.18491792678833
Item: 1684, Location ID: Bwy4AV3Xbu1G_NrWfzCVcA_41.884509_-87.671419, lat:41.884509, long:-87.671419, alt284, time(sec): 331.1972053050995
Item: 1685, Location ID: owcNcr9cVt--CYEVXOtMaQ_41.890559_-87.666208, lat:41.890559, long:-87.666208, alt282, time(sec): 401.2077009677887
Item: 1686, Location ID: zEy-8-cSQqWqkk3g40jxvw_41.885100_-87.633268, lat:41.8851, long:-87.633268, alt283, time(sec): 22467.484375476837
